record_id,school_name,region,school_type,academic_year,grade,subject,male_count,female_count,total_enrollment,dropout_rate,avg_performance_score,pass_rate,teacher_student_ratio,budget_per_student_usd,data_quality_flag
3866,@Clearwater High,Central,Public,2020,Grade 6,Mathematics,30,34.0,64.0,0.0174,81.1,0.8473,0.0604,8930.3,special_characters
3057,Greenwood High School,North,Public,2020,Grade 12,Science,24,38.0,62.0,,66.6,0.5604,0.0554,10030.04,missing_dropout
4144,Cedar Ridge Academy,Central,International,2020,Grade 1,Social Studies,11,35.0,46.0,0.013,86.8,0.9284,0.0525,11796.58,clean
183,Hilltop Institute,West,Private,2018,Grade 1,English,33,26.0,59.0,0.0046,73.1,0.7061,0.0352,9408.13,clean
8912,Redwood Institute,West,Public,2023,Grade 7,Science,49,45.0,94.0,0.006,75.9,0.7479,0.0496,4412.17,clean
8237,Westfield Primary,West,Public,2023,Grade 4,Science,42,32.0,74.0,,90.0,0.8022,0.0306,3941.36,missing_dropout
2444,Brightstone School,North,Charter,2019,Grade 9,Social Studies,25,27.0,52.0,0.0482,47.5,0.4701,0.0648,6339.08,clean
6313,Maplewood Secondary,North,Public,1990,Grade 3,English,43,41.0,84.0,0.0438,74.1,0.666,0.059,4346.0,invalid_year
562,Crestwood Academy,Central,Charter,2018,Grade 5,Science,40,37.0,77.0,0.0096,63.5,0.633,0.0319,8032.23,clean
430,Pinecrest Elementary,East,Public,2018,Grade 2,Arts,52,26.0,78.0,0.0241,60.8,0.4885,0.0611,6060.04,clean
3923,Brightstone School,Norte,Charter,2020,Grade 5,English,31,25.0,56.0,0.0388,,0.7538,0.0449,8509.21,missing_score
381,Oakridge International,South,International,2018,Grade 5,Mathematics,47,31.0,78.0,0.0726,65.2,0.683,0.0494,7275.81,clean
8127,Northgate School,North,Public,2023,Grade 6,Science,39,40.0,79.0,0.0109,63.0,0.4859,0.0388,9149.26,clean
5650,Cedar Ridge Academy,Central,International,2021,Grade 2,Arts,18,27.0,45.0,0.0212,75.1,0.7226,0.0623,11292.44,clean
3141,Riverside School,East,Public,2020,Grade 5,Mathematics,46,42.0,88.0,0.0256,92.3,0.9394,0.0385,,missing_budget
3018,Greenwood High School,North,Public,2020,Grade 4,English,46,59.0,105.0,0.1405,76.7,0.8846,0.0611,5090.88,clean
6562,Crestwood Academy,Central,Charter,2022,Grade 5,Science,50,23.0,73.0,0.0146,64.2,0.6154,0.0339,11723.75,clean
5022,Valleyview High,West,Public,2021,Grade 9,Science,51,47.0,98.0,0.0632,61.8,0.5665,0.0361,6602.91,clean
7963,Pinecrest Elementary,East,Public,2023,Grade 9,English,33,42.0,75.0,0.0803,68.7,0.6833,0.0538,7938.25,clean
5366,Clearwater High,Central,Public,2021,Grade 6,Mathematics,50,37.0,87.0,0.0241,82.5,0.8516,0.0364,3793.86,clean
3854,Clearwater High,Central,Public,2020,Grade 3,Social Studies,32,32.0,64.0,0.0041,61.3,0.607,0.0377,3916.72,clean
908,Brightstone School,North,Charter,2018,Grade 2,English,18,35.0,53.0,0.0085,75.8,0.7285,0.0418,6505.94,clean
2387,Clearwater High,Central,Public,2019,Grade 10,Science,43,35.0,78.0,0.0753,58.2,0.4927,0.0471,11363.92,clean
1172,Cedar Ridge Academy,Central,International,2018,Grade 7,Science,17,29.0,46.0,0.1405,82.1,0.7723,0.0335,11514.02,clean
8115,Northgate School,North,Public,2023,Grade 3,Arts,45,40.0,85.0,0.0215,69.2,0.746,0.0401,7061.29,clean
596,Crestwood Academy,Central,Charter,2018,Grade 12,Mathematics,40,22.0,62.0,0.0104,68.7,0.6932,0.0501,9869.65,clean
7988,Valleyview High,West,Public,2023,Grade 2,English,51,52.0,103.0,0.0211,68.8,0.6792,0.0537,10264.99,clean
7756,lakeview Primary,Central,Public,2023,Grade 4,Mathematics,47,50.0,97.0,0.0303,78.6,0.7589,0.0434,9767.69,inconsistent_name
6087,Sunset Academy,South,Private,2022,Grade 6,Science,28,21.0,49.0,0.0608,,0.7896,0.064,6049.48,missing_score
6893,Clearwater High,Central,Public,2022,Grade 11,English,47,65.0,112.0,0.0625,53.5,0.4342,0.0616,7404.47,clean
8855,Silverstone School,East,Private,2023,Grade 7,Arts,31,27.0,58.0,0.1502,94.0,0.9176,0.0424,5551.9,clean
1272,Meadowlands High,South,Charter,2018,Grade 3,Science,26,49.0,75.0,0.0105,70.9,,0.0315,4845.84,clean
536,Valleyview High,West,Public,2018,Grade 12,Mathematics,48,44.0,92.0,0.1103,71.7,0.6601,0.0589,9481.0,clean
2386,Clearwater High,Cntrl,Public,2019,Grade 10,Mathematics,50,50.0,111.0,0.0347,75.8,0.8072,0.0504,4085.48,inconsistent_total
8805,Meadowlands High,South,Charter,2023,Grade 9,Arts,22,53.0,75.0,0.1463,83.7,0.8243,0.0335,10207.54,clean
1537,Greenwood High School,North,Public,2019,Grade 8,Science,29,42.0,71.0,0.0717,52.5,0.5979,0.0521,8178.97,clean
5289,Southview Academy,South,Private,2021,Grade 2,Social Studies,34,31.0,65.0,0.0243,80.7,0.8426,0.032,11467.72,clean
4952,Pinecrest Elementary,East,Public,2021,Grade 7,Science,46,47.0,93.0,0.0755,64.0,0.5858,0.041,11602.3,clean
8868,Silverstone School,East,Private,2023,Grade 10,English,35,20.0,55.0,0.0243,78.4,0.775,0.0519,7530.95,clean
9393,Oakridge International,South,International,2024,Grade 7,English,20,34.0,54.0,0.0787,67.8,0.5731,0.061,8371.28,clean
718,Eastbrook Institute,East,Charter,2018,Grade 12,English,36,39.0,75.0,0.0184,74.0,0.7859,0.0554,8307.56,clean
5384,Clearwater High,Central,Public,2021,Grade 9,Social Studies,53,34.0,87.0,0.0861,60.6,0.5902,0.0324,8003.17,clean
551,Crestwood Academy,Central,Charter,2018,Grade 3,Mathematics,38,26.0,64.0,0.0448,72.2,0.769,0.0437,4792.41,clean
4105,Willowbrook High,West,Public,2020,Grade 5,Arts,32,36.0,68.0,0.0865,67.8,0.7065,0.052,10283.02,clean
2560,Stonegate Secondary,East,Private,2019,Grade 8,Arts,17,13.0,30.0,0.0521,73.8,0.7274,0.0554,6474.43,clean
9623,Northgate School,North,Public,2024,Grade 5,English,na,41.0,85.0,0.0182,65.3,0.7355,0.0308,3148.91,wrong_datatype
8483,Fairview Elementary,South,Public,2023,Grade 5,English,29,49.0,78.0,0.1168,67.6,0.6903,0.061,8959.92,clean
2491,Fairview Elementary,South,Public,2019,Grade 7,Mathematics,28,50.0,78.0,0.0222,74.1,0.7313,0.0343,6946.98,clean
2569,Stonegate Secondary,East,Private,2019,Grade 10,Social Studies,29,37.0,66.0,0.0675,85.1,0.9063,0.0294,11196.26,clean
815,Southview Academy,South,Private,2018,Grade 7,Arts,27,22.0,49.0,0.0335,73.9,0.8452,0.0474,6849.23,clean
2219,Eastbrook Institute,East,Charter,2019,Grade 12,Socials,42,17.0,59.0,,62.0,0.6332,0.0569,3121.48,missing_dropout
5695,Cedar Ridge Academy,Central,International,2021,Grade 11,Arts,32,16.0,48.0,0.1102,88.2,0.8863,0.0567,6811.54,clean
1509,Greenwood High School,north,Public,2019,Grade 2,Social Studies,21,45.0,66.0,0.0559,50.7,0.6097,0.0619,9716.76,clean
5297,Southview Academy,South,Private,2021,Grade 4,Science,23,31.0,54.0,0.0242,88.4,0.9049,0.0408,10372.13,clean
6659,Northgate School,North,Public,2022,Grade 12,Social Studies,35,34.0,69.0,0.0517,65.8,0.6095,0.0361,10876.91,clean
5897,Redwood Institute,West,Public,2021,Grade 4,Science,57,46.0,103.0,2.0,66.9,0.6442,0.0485,3374.75,outlier_dropout
407,Oakridge International,South,International,2018,Grade 10,Science,46,29.0,87.0,0.0786,76.7,0.6965,0.0286,11235.01,inconsistent_total
973,Fairview Elementary,SOUTH,Public,2018,Grade 3,English,44,38.0,82.0,0.04,76.0,0.6827,0.059,4200.5,clean
7919,Oakridge International,South,International,2023,Grade 12,Social Studies,29,22.0,51.0,0.1053,79.8,0.7826,0.0519,8259.03,clean
262,Lakeview Primary,Central,Public,2018,Grade 5,Science,43,39.0,82.0,0.0352,84.1,0.9005,0.0518,5816.17,clean
4489,Bluebell Primary,Central,Public,2020,Grade 10,Social Studies,50,31.0,81.0,0.1091,59.7,0.6049,0.0541,5507.96,clean
506,Valleyview High,West,Public,2018,Grade 6,Mathematics,37,53.0,90.0,0.0537,48.6,0.4745,0.0634,6018.66,clean
9842,Clearwater High,Central,Public,2024,Grade 1,SCIENCE,37,35.0,72.0,0.0266,63.0,0.6259,0.0548,4136.54,clean
2981,Bluebell Primary,Central,Public,2019,Grade 9,Mathematics,24,39.0,63.0,0.0671,100.0,0.9887,0.049,8118.42,clean
9101,Sunset Academy,South,Private,2024,Grade 9,Mathematics,35,46.0,81.0,0.0506,81.0,0.8089,0.0513,6692.6,clean
2095,Crestwood Academy,Central,Charter,2019,Grade 11,Arts,23,42.0,65.0,0.0102,88.3,0.9429,0.0525,6077.37,clean
722,Westfield Primary,West,Public,2018,Grade 1,Science,36,37.0,73.0,0.0178,67.5,0.596,0.0365,8886.21,clean
7192,Cedar Ridge Academy,Central,International,2022,Grade 11,Science,37,30.0,67.0,0.1695,69.2,0.7075,0.0461,8977.27,clean
1745,Lakeview Primary,CENTRAL,Public,2019,Grade 1,Arts,22,35.0,57.0,0.0505,75.0,0.816,0.0374,11283.0,clean
731,Westfield Primary,West,Public,2018,Grade 3,Mathematics,35,42.0,77.0,0.0527,81.0,0.8806,0.0428,6493.09,clean
7757,Lakeview Primary,Central,Public,2023,Grade 4,Science,39,27.0,66.0,0.0695,59.2,0.5586,0.0515,8597.1,clean
6011,Greenwood High School,North,Public,2022,Grade 3,Mathematics,21,45.0,66.0,0.0153,83.0,0.7728,0.0582,7295.9,clean
6452,Pinecrest Elementary,East,Public,2022,Grade 7,Science,45,50.0,95.0,0.0245,70.3,0.6378,0.0476,9210.26,clean
9935,Brightstone School,North,Charter,2024,Grade 7,Arts,32,29.0,61.0,0.029,88.0,0.8197,0.0384,8606.28,clean
9098,Sunset Academy,South,Private,2024,Grade 8,English,9,34.0,43.0,0.0715,80.2,0.8649,0.0388,3148.73,clean
968,Fairview Elementary,South,Public,2018,Grade 2,English,37,42.0,79.0,0.0217,47.4,0.5153,0.0497,9576.36,clean
9976,Fairview Elementary,South,Public,2024,Grade 4,Mathematics,35,41.0,76.0,0.0419,61.5,,0.0291,5723.99,clean
2456,Brightstone School,North,Charter,2019,Grade 12,Mathematics,23,43.0,66.0,0.1375,67.4,0.7525,0.0606,7776.86,clean
7320,Meadowlands High,South,Charter,2022,Grade 12,Arts,40,35.0,75.0,0.0657,75.0,0.7469,0.0436,6838.61,clean
2106,Northgate School,North,Public,2019,Grade 2,Mathematics,43,40.0,97.0,0.0118,51.8,0.488,0.0565,7517.04,inconsistent_total
985,Fairview Elementary,South,Public,2018,Grade 5,Arts,60,55.0,115.0,0.043,66.7,0.7473,0.0644,5643.09,clean
137,Riverside School,East,Public,2018,Grade 4,Science,20,43.0,63.0,0.0091,73.0,0.7348,0.0651,4577.73,clean
604,Northgate School,northern,Public,2018,Grade 1,Social Studies,56,44.0,100.0,0.0555,63.8,0.6704,,7011.57,clean
7216,Harborview Academy,North,Public,2022,Grade 4,Mathematics,23,50.0,73.0,0.0073,88.1,0.844,0.0531,7597.72,clean
7146,Cedar Ridge Academy,Central,International,2022,Grade 2,Mathematics,21,28.0,49.0,0.0392,77.2,0.7769,0.0346,4998.74,clean
7910,Oakridge International,South,International,2023,Grade 10,Arts,38,33.0,71.0,0.0102,94.3,0.9797,0.0292,7809.85,clean
10160,Cedar Ridge Academy,Central,International,2024,Grade 4,Fine Arts,37,43.0,80.0,0.0417,68.1,0.6717,0.0329,3439.19,clean
2347,Clearwater High,Central,Public,2019,Grade 2,Science,39,38.0,77.0,0.017,69.3,0.7686,0.0427,11688.45,clean
4029,Stonegate Secondary,East,Private,2020,Grade 2,Social Studies,37,16.0,53.0,0.013,87.8,,0.063,9894.04,clean
1159,Cedar Ridge Academy,Central,International,2018,Grade 4,Social Studies,14,21.0,35.0,0.0081,73.9,0.7826,0.0464,10864.38,clean
285,Lakeview Primary,Central,Public,2018,Grade 9,Arts,37,37.0,74.0,0.1784,76.0,0.8298,0.0572,10227.02,clean
9673,Eastbrook Institute,East,Charter,2024,Grade 3,English,11,32.0,43.0,0.0233,69.9,0.7195,0.0627,6813.81,clean
4814,Maplewood Secondary,North,Public,2021,Grade 3,Social Studies,41,22.0,63.0,0.0608,72.3,0.6897,0.0636,3765.24,clean
3662,Eastbrook Institute,East,Charter,2020,Grade 1,Science,24,34.0,58.0,0.0441,63.5,0.6467,0.0612,10768.21,clean
7356,Silverstone School,E,Private,2022,Grade 8,Mathematics,39,12.0,51.0,0.084,80.1,0.8408,0.0416,6152.3,clean
10126,Willowbrook High,West,Public,2024,Grade 10,Mathematics,42,33.0,75.0,0.1288,71.1,0.7748,0.0635,11195.69,clean
9771,Westfield Primary,West,Public,2024,Grade 11,Mathematics,42,38.0,80.0,0.0093,79.4,0.8194,0.0658,,missing_budget
6073,Sunset Academy,South,Private,2022,Grade 3,English,25,17.0,42.0,0.0283,80.8,0.8531,0.051,7624.15,clean
1096,Willowbrook High,West,Public,2018,Grade 4,Mathematics,34,60.0,94.0,0.0368,69.1,0.6644,0.0409,7331.79,clean
9683,Eastbrook Institute,East,Charter,2024,Grade 5,English,19,33.0,52.0,0.0679,69.1,0.7009,0.0367,4272.41,clean
3673,Eastbrook Institute,East,Charter,2020,Grade 3,English,39,40.0,79.0,0.0051,76.6,0.8384,0.0452,11639.1,clean
3323,Maplewood Secondary,North,Public,2020,Grade 5,English,16,56.0,72.0,,73.4,0.7541,0.0549,8915.1,missing_dropout
5050,Crestwood Academy,Central,Charter,2021,Grade 2,Arts,33,15.0,48.0,0.0519,64.0,0.664,0.0584,6291.3,clean
7563,Sunset Academy,South,Private,2023,Grade 1,English,31,43.0,74.0,0.0122,80.6,0.8326,0.0519,8616.83,clean
4609,Sunset Academy,South,Private,2021,Grade 10,Social Studies,15,27.0,42.0,0.0207,78.4,0.7635,0.0313,6937.98,clean
8755,Harborview Academy, N,Public,2023,Grade 11,Arts,45,32.0,77.0,0.0521,53.2,0.5327,0.0423,11171.1,clean
6735,Westfield Primary,West,Public,2022,Grade 3,Arts,52,54.0,106.0,0.0352,74.8,0.7957,0.0613,5605.14,clean
10449,Bluebell Primary,Central,Public,2024,Grade 2,Social Studies,57,47.0,104.0,0.0256,62.3,0.6052,0.0653,4458.84,clean
9697,Eastbrook Institute,East,Charter,2024,Grade 8,Science,16,27.0,43.0,0.0613,61.4,0.6458,0.0355,4381.76,clean
2366,Clearwater High,Central,Public,2019,Grade 6,Mathematics,52,53.0,105.0,0.0456,87.8,,0.0289,5487.54,clean
1556,Greenwood High School,North,Public,2019,Grade 12,Mathematics,27,37.0,64.0,0.0714,80.7,0.7722,0.0541,9585.66,clean
5727,Harborview Academy,North,Public,2021,Grade 6,Science,36,29.0,65.0,,60.3,0.5822,0.0562,10953.98,missing_dropout
5584,Willowbrook High,West,Public,2021,Grade 1,Social Studies,29,39.0,68.0,0.0119,67.3,0.7103,0.0586,11632.35,clean
4867,Oakridge International,South,International,2021,Grade 2,Science,34,34.0,68.0,0.0526,57.6,0.5958,0.0328,3375.48,clean
8185, Eastbrook Institute ,East,Charter,2023,Grade 5,Arts,38,35.0,73.0,0.0406,77.5,0.8096,0.0453,11599.44,clean
4749,Lakeview Primary,Central,Public,2021,Grade 2,Social Studies,37,43.0,80.0,0.0089,79.3,0.8602,0.0401,11110.78,clean
1321,Silverstone School,East,Private,2018,Grade 1,Mathematics,28,16.0,44.0,0.0205,66.6,0.6206,0.0601,8746.73,clean
2688,Cedar Ridge Academy,Central,International,2019,Grade 10,English,23,40.0,63.0,0.0872,80.0,0.7744,0.0358,5849.59,clean
8360,Clearwater High,Central,Public,2023,Grade 4,Arts,47,25.0,72.0,0.0301,42.1,0.4641,0.0384,5934.58,clean
6443,Pinecrest Elementary,East,Public,2022,Grade 5,English,32,42.0,74.0,0.1208,65.9,0.6557,0.0622,9051.95,clean
5920,Redwood Institute,West,Public,2021,Grade 8,Arts,60,42.0,102.0,0.0132,62.2,0.6463,0.0546,4930.25,clean
9560,Crestwood Academy,Central,Charter,2024,Grade 4,Arts,38,35.0,73.0,0.0989,51.7,0.4438,0.0379,8229.18,clean
4248,Harborview Academy,North,Public,2020,Grade 10,English,32,37.0,69.0,0.0296,73.9,0.8499,0.0369,4092.46,clean
2731,Harborview Academy,North,Public,2019,Grade 7,Mathematics,45,47.0,92.0,0.0826,68.5,0.6591,0.0538,11107.3,clean
6640,Northgate School,North,Public,2022,Grade 8,Arts,44,28.0,72.0,0.0477,,0.7613,0.0308,11872.86,missing_score
6527,Valleyview High,West,Public,2022,Grade 10,Science,60,47.0,107.0,0.0454,68.3,0.6611,0.0598,6762.62,clean
3474,Pinecrest Elementary,East,Public,2020,Grade 11,Social Studies,25,51.0,76.0,0.0465,63.8,0.5911,0.0517,4317.59,clean
3828,Southview Academy,South,Private,2020,Grade 10,English,17,28.0,45.0,0.0946,74.6,0.8468,0.0627,6438.17,clean
7526,Greenwood High School,North,Public,2023,Grade 6,Mathematics,51,30.0,81.0,0.043,68.6,0.7067,0.0314,8086.52,clean
8122,Northgate School,North,Public,2023,Grade 5,Science,50,27.0,77.0,0.0792,59.0,0.6198,0.0293,4720.33,clean
7814,Maplewood Secondary,North,Public,2023,Grade 3,Social Studies,38,29.0,67.0,0.0082,80.9,0.7565,0.0586,7301.64,clean
3033,Greenwood High School,North,Public,2020,Grade 7,English,45,28.0,73.0,0.1821,79.4,0.7689,0.0384,7247.42,clean
4215,Harborview Academy,North,Public,2020,Grade 3,Arts,47,35.0,82.0,0.0073,39.8,0.39,0.0632,8075.7,clean
3321,Maplewood Secondary,North,Public,2020,Grade 5,Mathematics,45,43.0,88.0,0.0454,68.8,0.7001,0.0457,10447.79,clean
3397,Oakridge International,South,International,2020,Grade 8,Science,47,21.0,68.0,0.1312,82.7,0.7883,0.0609,11365.42,clean
6365,Oakridge International,South,International,2022,Grade 1,Arts,21,26.0,47.0,0.0213,87.3,0.8646,0.0634,10079.26,clean
228,Hilltop Institute,West,Private,2018,Grade 10,English,30,36.0,66.0,0.032,73.9,0.7316,0.0578,6748.54,clean
10232,Harborview Academy,North,Public,2024,Grade 7,Science,49,39.0,88.0,0.067,43.1,0.3553,0.0369,8023.33,clean
10633,,,,,,,,,,,,,,,completely_empty
10307,Meadowlands High,South,Charter,2024,Grade 10,Science,37,24.0,61.0,0.1382,70.9,0.713,0.0349,11609.43,clean
1879,Oakridge International,SOUTH,International,2019,Grade 4,Social Studies,37,17.0,54.0,0.0059,90.4,0.8431,0.046,9177.91,clean
9508,Valleyview High,West,Public,2024,Grade 6,English,30,15.0,45.0,0.0402,77.1,0.8247,0.0475,4066.21,clean
958,Brightstone School,North,Charter,2018,Grade 12,English,31,30.0,61.0,0.0806,74.7,0.8352,0.0663,3815.96,clean
567,Crestwood Academy,Central,Charter,2018,Grade 6,Science,26,40.0,66.0,0.1376,66.9,0.7052,0.0403,10825.87,clean
3386,Oakridge International,South,International,2020,Grade 6,Mathematics,29,23.0,52.0,0.0374,75.4,0.7821,0.0373,7094.01,clean
8434,Brightstone School,North,Charter,2023,Grade 7,Social Studies,57,28.0,85.0,0.0532,75.8,0.7577,0.0496,6482.43,clean
8918,Redwood Institute,West,Public,2023,Grade 8,English,37,48.0,85.0,0.111,71.7,0.657,0.0433,6469.11,clean
6964,Fairview Elementary,South,Public,2022,Grade 1,Social Studies,32,33.0,65.0,0.0272,65.4,0.6795,0.0561,7834.55,clean
8939,Redwood Institute,West,Public,2023,Grade 12,Social Studies,31,31.0,62.0,0.0763,87.5,0.9969,0.0437,7752.66,clean
6871,Clearwater High  ,Central ,Public,2022,Grade 7,Mathematics,42,26.0,68.0,0.0749,63.1,0.6282,0.0398,10005.64,clean
9266,Lakeview Primary,Central,Public,2024,Grade 6,Mathematics,33,27.0,60.0,0.0104,56.6,0.4482,0.0292,4441.91,clean
8802,Meadowlands High,South,Charter,2023,Grade 9,Science,35,33.0,68.0,0.0176,70.8,0.7904,0.0389,9230.34,clean
2434,Brightstone School,North,Charter,2019,Grade 7,Social Studies,26,36.0,62.0,0.0607,90.9,0.8172,0.0398,5722.7,clean
4390,Redwood Institute,west,Public,2020,Grade 2,Arts,26,48.0,74.0,0.011,61.2,0.5885,0.0464,11591.99,clean
4079,Stonegate Secondary,East,Private,2020,Grade 12,Social Studies,36,20.0,56.0,0.0278,81.6,0.7871,0.065,3948.56,clean
7262,Meadowlands High,South,Charter,2022,Grade 1,Science,36,27.0,63.0,0.0126,76.8,0.7468,0.0287,5137.69,clean
7450,Bluebell Primary,Central,Public,2022,Grade 2,Arts,49,31.0,80.0,0.0073,56.3,0.5891,0.0321,6622.04,clean
705,Eastbrook Institute,East,Charter,2018,Grade 9,Arts,31,21.0,52.0,0.0611,78.6,0.8096,0.0544,3219.84,clean
6557,Crestwood Academy,Central,Charter,2022,Grade 4,Science,23,28.0,51.0,0.0458,68.0,0.6338,0.0644,6293.02,clean
2646,Cedar Ridge Academy,Central,International,2019,Grade 2,Mathematics,37,53.0,90.0,,68.7,0.744,0.0416,4187.15,missing_dropout
7446,Bluebell Primary,Central,Public,2022,Grade 2,Mathematics,27,44.0,71.0,0.0099,55.6,0.602,0.043,8891.87,clean
1686,Hilltop Institute,West,Private,2019,Grade 2,Mathematics,32,23.0,55.0,0.024,73.8,0.7665,0.0547,,missing_budget
3565,Crestwood Academy,Central,Charter,2020,Grade 5,Arts,20,19.0,39.0,0.0666,83.6,0.8205,0.0586,10683.78,clean
7602,Sunset Academy,south,Private,2023,Grade 9,Science,30,17.0,47.0,0.0022,77.6,0.7399,0.0355,,missing_budget
2592,Willowbrook High,West,Public,2019,Grade 3,Science,19,38.0,57.0,,71.8,0.8061,0.06,7564.45,missing_dropout
6732,Westfield Primary,West,Public,2022,Grade 3,Science,30,30.0,60.0,0.0367,75.7,0.7153,0.0432,3515.02,clean
6635,Northgate School,North,Public,2022,Grade 7,Arts,27,48.0,75.0,0.0303,66.6,0.7166,0.0648,10857.79,clean
1632,Riverside School,East,Public,2019,Grade 3,Science,28,40.0,68.0,0.0315,70.3,0.7027,0.0542,,missing_budget
10095,Willowbrook High,West,Public,2024,Grade 3,Arts,38,31.0,69.0,0.0332,64.7,0.7299,0.0397,3034.07,clean
9263,Lakeview Primary,Central,Public,2024,Grade 5,English,46,48.0,94.0,0.0869,75.3,0.7705,0.046,7916.07,clean
6563,Crestwood Academy,Central,Charter,2022,Grade 5,English,5,13.0,18.0,0.0679,78.8,0.7157,0.0594,8257.59,clean
6477,Pinecrest Elementary,East,Public,2022,Grade 12,Science,51,40.0,91.0,0.132,63.2,0.6404,0.0545,4435.2,clean
5037,*Valleyview High,West,Public,2021,Grade 12,Science,29,30.0,59.0,0.0812,74.5,0.7411,0.0322,10122.17,special_characters
10623,,,,,,,,,,,,,,,completely_empty
2010,Valleyview High,West,Public,2019,Grade 6,Arts,43,53.0,96.0,0.0218,74.7,0.7614,0.0368,9429.29,clean
542,Crestwood Academy,Central,Charter,2018,Grade 1,Science,23,24.0,47.0,0.0605,58.3,0.5575,0.0485,9036.55,clean
5355,Clearwater High  ,Central,Public,2021,Grade 3,Arts,26,36.0,62.0,0.0448,66.6,0.6769,0.0462,7974.84,clean
7551,Greenwood High School,North,Public,2023,Grade 11,Mathematics,47,50.0,97.0,0.083,75.9,0.7679,0.0573,7928.75,clean
5265,Westfield Primary,West,Public,2021,Grade 9,Arts,48,33.0,81.0,0.0234,66.3,0.5897,0.0316,6889.2,clean
7344,Silverstone School,East,Private,2022,Grade 5,Social Studies,29,32.0,61.0,0.0219,84.4,0.8084,0.0356,10967.04,clean
785,Southview Academy,South,Private,2018,Grade 1,Arts,17,25.0,42.0,0.019,69.1,0.604,0.0442,7897.62,clean
6926,Brightstone School,North,Charter,2022,Grade 6,Mathematics,41,27.0,68.0,0.065,77.6,0.8185,0.034,4860.25,clean
3452,Pinecrest Elementary,East,Public,2020,Grade 7,Science,33,48.0,81.0,0.0214,57.9,0.5542,0.0312,8174.79,clean
2288,Southview Academy,South,Private,2019,Grade 2,English,29,23.0,52.0,0.0186,77.6,0.7606,0.0404,5867.44,clean
6801,Southview Academy,South,Private,2022,Grade 5,Mathematics,33,21.0,54.0,0.0355,85.2,0.8304,0.0368,11742.0,clean
10557,,,,,,,,,,,,,,,completely_empty
7805,Maplewood Secondary,North,Public,2023,Grade 1,Arts,36,35.0,71.0,,60.2,0.6265,0.0428,11153.75,missing_dropout
9679,Eastbrook Institute,East,Charter,2024,Grade 4,Social Studies,23,33.0,56.0,0.0227,85.5,0.8527,0.0638,8753.52,clean
9919,  Brightstone School, North,Charter,2024,Grade 4,Social Studies,36,40.0,76.0,0.0394,76.7,0.6851,0.0652,7555.26,clean
8108,Northgate School,North,Public,2023,Grade 2,English,43,40.0,83.0,0.0197,79.2,0.8035,0.0408,9060.45,clean
